Car ID,Date,Company,Model,Engine,Transmission,Body Style,Color,Price
20875,11/11/2023,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,12001
20876,11/11/2023,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,43500
20877,11/11/2023,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,12000
20878,11/11/2023,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,SUV,Black,16001
20879,11/11/2023,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,SUV,Black,21001
20880,11/11/2023,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,20001
20881,11/11/2023,Mitsubishi,Diamante,Overhead Camshaft,Manual,Hatchback,Black,49000
20882,11/11/2023,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,12000
20883,11/11/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15000
20884,11/11/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Black,18600
20885,11/11/2023,Honda,Odyssey,Overhead Camshaft,Manual,Passenger,Pale White,27000
20886,11/12/2023,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Black,17001
20887,11/12/2023,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18001
20888,11/12/2023,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36001
20889,11/12/2023,Mitsubishi,Montero,Overhead Camshaft,Manual,SUV,Black,16001
20890,11/12/2023,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25001
20891,11/12/2023,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,69001
20892,11/12/2023,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Black,53001
20893,11/12/2023,Chevrolet,Impala,Overhead Camshaft,Manual,Hatchback,Pale White,22001
20894,11/12/2023,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18001
20895,11/12/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,14001
20896,11/12/2023,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,69501
20897,11/12/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,17001
20898,11/12/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13001
20899,11/12/2023,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,23001
20900,11/12/2023,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13001
20901,11/12/2023,Nissan,Pathfinder,Overhead Camshaft,Manual,SUV,Pale White,11000
20902,11/12/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,17000
20903,11/12/2023,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,12000
20904,11/12/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42000
20905,11/12/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
20906,11/12/2023,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,39000
20907,11/12/2023,Nissan,Quest,Overhead Camshaft,Manual,SUV,Black,19000
20908,11/12/2023,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26000
20909,11/12/2023,Honda,Accord,Overhead Camshaft,Manual,Sedan,Black,43101
20910,11/12/2023,Nissan,Maxima,Overhead Camshaft,Manual,Sedan,Pale White,54000
20911,11/12/2023,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22000
20912,11/12/2023,Mercury,Grand Marquis,Overhead Camshaft,Manual,SUV,Pale White,71100
20913,11/12/2023,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,17000
20914,11/12/2023,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,SUV,Black,61000
20915,11/12/2023,Volvo,C70,Overhead Camshaft,Manual,Hatchback,Pale White,24000
20916,11/12/2023,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19500
20917,11/12/2023,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Pale White,20000
20918,11/12/2023,Plymouth,Prowler,Overhead Camshaft,Manual,Hatchback,Pale White,71000
20919,11/12/2023,Ford,Ranger,DoubleÂ Overhead Camshaft,Auto,SUV,Black,61000
20920,11/12/2023,Buick,LeSabre,Overhead Camshaft,Manual,Sedan,Black,20000
20921,11/12/2023,Audi,A6,Overhead Camshaft,Manual,SUV,Pale White,24000
20922,11/12/2023,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Black,31000
20923,11/12/2023,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20000
20924,11/12/2023,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
20925,11/12/2023,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Black,53500
20926,11/12/2023,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21001
20927,11/12/2023,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,SUV,Black,12001
20928,11/12/2023,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
20929,11/12/2023,Nissan,Pathfinder,Overhead Camshaft,Manual,SUV,Black,22001
20930,11/12/2023,Oldsmobile,Bravada,Overhead Camshaft,Manual,Hatchback,Black,36500
20931,11/12/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,17000
20932,11/12/2023,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Black,75500
20933,11/12/2023,Audi,A6,Overhead Camshaft,Manual,SUV,Pale White,24000
20934,11/12/2023,Chevrolet,Impala,Overhead Camshaft,Manual,Hatchback,Pale White,22000
20935,11/12/2023,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
20936,11/12/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,14000
20937,11/12/2023,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,69100
20938,11/12/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,17000
20939,11/12/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13000
20940,11/12/2023,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,23000
20941,11/12/2023,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13500
20942,11/12/2023,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21000
20943,11/12/2023,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,60000
20944,11/12/2023,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,11000
20945,11/12/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31000
20946,11/12/2023,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,18600
20947,11/12/2023,Mercedes-B,M-Class,Overhead Camshaft,Manual,SUV,Pale White,25000
20948,11/12/2023,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,42000
20949,11/12/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,16651
20950,11/12/2023,Oldsmobile,Intrigue,Overhead Camshaft,Manual,SUV,Pale White,25000
20951,11/12/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Pale White,26000
20952,11/12/2023,Ford,Taurus,Overhead Camshaft,Manual,SUV,Black,69000
20953,11/12/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,14500
20954,11/12/2023,Saturn,SW,Overhead Camshaft,Manual,Passenger,Black,36000
20955,11/12/2023,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Pale White,82000
20956,11/12/2023,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,24000
20957,11/12/2023,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,SUV,Black,16001
20958,11/12/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,14000
20959,11/12/2023,Audi,A6,Overhead Camshaft,Manual,SUV,Black,25000
20960,11/12/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
20961,11/12/2023,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Black,39000
20962,11/12/2023,Nissan,Maxima,Overhead Camshaft,Manual,Sedan,Pale White,16000
20963,11/12/2023,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15000
20964,11/12/2023,BMW,528i,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,62000
20965,11/12/2023,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,11000
20966,11/13/2023,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,60001
20967,11/13/2023,Saturn,SL,DoubleÂ Overhead Camshaft,Auto,SUV,Black,11001
20968,11/13/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31001
20969,11/13/2023,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Black,18001
20970,11/13/2023,Dodge,Ram Pickup,Overhead Camshaft,Manual,SUV,Black,19101
20971,11/13/2023,Mercedes-B,M-Class,Overhead Camshaft,Manual,SUV,Pale White,25001
20972,11/13/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,16001
20973,11/13/2023,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Pale White,21001
20974,11/13/2023,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15001
20975,11/13/2023,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,SUV,Pale White,29701
20976,11/13/2023,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25001
20977,11/13/2023,Audi,A4,Overhead Camshaft,Manual,SUV,Pale White,12000
20978,11/13/2023,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,29101
20979,11/13/2023,Chrysler,Cirrus,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,12000
20980,11/13/2023,Ford,Expedition,Overhead Camshaft,Manual,SUV,Pale White,22600
20981,11/13/2023,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Black,18000
20982,11/13/2023,Chevrolet,Malibu,Overhead Camshaft,Manual,SUV,Pale White,41500
20983,11/13/2023,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
20984,11/13/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Black,21500
20985,11/13/2023,Mitsubishi,Eclipse,DoubleÂ Overhead Camshaft,Auto,SUV,Black,27000
20986,11/13/2023,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,51000
20987,11/13/2023,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20001
20988,11/13/2023,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14001
20989,11/13/2023,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,51000
20990,11/13/2023,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,31000
20991,11/13/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19000
20992,11/13/2023,Toyota,Sienna,Overhead Camshaft,Manual,Passenger,Black,27000
20993,11/13/2023,Mercedes-B,S-Class,Overhead Camshaft,Manual,SUV,Pale White,21000
20994,11/13/2023,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
20995,11/13/2023,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,45000
20996,11/13/2023,Dodge,Durango,Overhead Camshaft,Manual,SUV,Black,22000
20997,11/13/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,18000
20998,11/13/2023,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
20999,11/13/2023,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,28000
21000,11/13/2023,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Sedan,Pale White,26500
21001,11/13/2023,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,28000
21002,11/13/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9000
21003,11/13/2023,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,19000
21004,11/13/2023,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
21005,11/13/2023,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Pale White,21001
21006,11/13/2023,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,15001
21007,11/13/2023,Chevrolet,Malibu,Overhead Camshaft,Manual,SUV,Pale White,41000
21008,11/13/2023,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25001
21009,11/13/2023,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,27000
21010,11/13/2023,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,29501
21011,11/13/2023,Ford,Ranger,Overhead Camshaft,Manual,SUV,Black,18000
21012,11/13/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31001
21013,11/13/2023,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,19001
21014,11/13/2023,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Pale White,45001
21015,11/13/2023,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,62501
21016,11/13/2023,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19101
21017,11/13/2023,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Pale White,12001
21018,11/13/2023,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Pale White,20000
21019,11/13/2023,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21000
21020,11/13/2023,Toyota,Camry,Overhead Camshaft,Manual,Hatchback,Black,29000
21021,11/13/2023,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22001
21022,11/13/2023,Cadillac,Eldorado,Overhead Camshaft,Manual,Passenger,Pale White,31000
21023,11/13/2023,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,20500
21024,11/13/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Pale White,17000
21025,11/13/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,57300
21026,11/13/2023,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25000
21027,11/13/2023,Acura,RL,Overhead Camshaft,Manual,SUV,Black,18000
21028,11/13/2023,Honda,Odyssey,Overhead Camshaft,Manual,Passenger,Pale White,27800
21029,11/13/2023,Volkswagen,GTI,Overhead Camshaft,Manual,SUV,Black,25000
21030,11/13/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,32500
21031,11/14/2023,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,46000
21032,11/14/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31001
21033,11/14/2023,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,19501
21034,11/14/2023,Jaguar,S-Type,Overhead Camshaft,Manual,Passenger,Pale White,45001
21035,11/14/2023,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,62001
21036,11/14/2023,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,19001
21037,11/14/2023,Plymouth,Voyager,Overhead Camshaft,Manual,Passenger,Pale White,12001
21038,11/14/2023,Chevrolet,Prizm,Overhead Camshaft,Manual,SUV,Pale White,22000
21039,11/14/2023,BMW,328i,Overhead Camshaft,Manual,Sedan,Pale White,21001
21040,11/14/2023,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,31001
21041,11/14/2023,Dodge,Ram Pickup,Overhead Camshaft,Manual,SUV,Pale White,21000
21042,11/14/2023,Dodge,Intrepid,Overhead Camshaft,Manual,Sedan,Black,11001
21043,11/14/2023,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Pale White,20001
21044,11/14/2023,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,25001
21045,11/14/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19001
21046,11/14/2023,Volkswagen,Jetta,Overhead Camshaft,Manual,Passenger,Pale White,24001
21047,11/14/2023,Saturn,LW,Overhead Camshaft,Manual,Hatchback,Pale White,13500
21048,11/14/2023,Dodge,Caravan,Overhead Camshaft,Manual,SUV,Pale White,24000
21049,11/14/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,32500
21050,11/14/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,29000
21051,11/14/2023,Mercedes-B,CL500,Overhead Camshaft,Manual,SUV,Black,22500
21052,11/14/2023,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,23000
21053,11/14/2023,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,36000
21054,11/14/2023,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
21055,11/14/2023,Nissan,Pathfinder,Overhead Camshaft,Manual,SUV,Pale White,11000
21056,11/14/2023,Nissan,Quest,Overhead Camshaft,Manual,SUV,Black,19000
21057,11/14/2023,Honda,Passport,Overhead Camshaft,Manual,SUV,Black,22000
21058,11/14/2023,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,12000
21059,11/14/2023,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Pale White,22001
21060,11/14/2023,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,10001
21061,11/14/2023,Lincoln,Continental,Overhead Camshaft,Manual,Passenger,Black,42000
21062,11/14/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,18000
21063,11/14/2023,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22001
21064,11/14/2023,Audi,A4,Overhead Camshaft,Manual,SUV,Pale White,12001
21065,11/14/2023,Honda,Civic,Overhead Camshaft,Manual,Hatchback,Black,43600
21066,11/14/2023,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,22000
21067,11/14/2023,Buick,Park Avenue,Overhead Camshaft,Manual,Hatchback,Pale White,45000
21068,11/14/2023,Cadillac,Escalade,Overhead Camshaft,Manual,Sedan,Black,34000
21069,11/14/2023,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19000
21070,11/14/2023,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,42000
21071,11/14/2023,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,SUV,Black,23501
21072,11/14/2023,Chrysler,LHS,Overhead Camshaft,Manual,Hatchback,Black,51000
21073,11/14/2023,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
21074,11/14/2023,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,42000
21075,11/14/2023,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,69000
21076,11/14/2023,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,26000
21077,11/14/2023,Dodge,Ram Pickup,Overhead Camshaft,Manual,SUV,Black,19001
21078,11/14/2023,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,32500
21079,11/14/2023,Toyota,Tacoma,Overhead Camshaft,Manual,SUV,Pale White,82000
21080,11/14/2023,BMW,328i,Overhead Camshaft,Manual,Sedan,Pale White,21001
21081,11/14/2023,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,31001
21082,11/14/2023,Honda,Passport,Overhead Camshaft,Manual,SUV,Pale White,27000
21083,11/14/2023,Dodge,Intrepid,Overhead Camshaft,Manual,Sedan,Black,11001
21084,11/14/2023,Nissan,Frontier,Overhead Camshaft,Manual,Hatchback,Pale White,20501
21085,11/14/2023,Ford,Mustang,Overhead Camshaft,Manual,Hatchback,Pale White,25001
21086,11/14/2023,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,19301
21087,11/14/2023,Volkswagen,Jetta,Overhead Camshaft,Manual,Passenger,Pale White,24000
21088,11/14/2023,Hyundai,Accent,Overhead Camshaft,Manual,Hatchback,Black,18000
21089,11/14/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,19000
21090,11/14/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,41000
21091,11/14/2023,Toyota,Corolla,Overhead Camshaft,Manual,Passenger,Pale White,22001
21092,11/14/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,14001
21093,11/14/2023,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,41001
21094,11/14/2023,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21000
21095,11/14/2023,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Black,20500
21096,11/14/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,9000
21097,11/14/2023,Lexus,LX470,Overhead Camshaft,Manual,SUV,Pale White,54100
21098,11/14/2023,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,46000
21099,11/14/2023,Dodge,Stratus,Overhead Camshaft,Manual,Hatchback,Pale White,37000
21100,11/14/2023,Chevrolet,Metro,Overhead Camshaft,Manual,Passenger,Pale White,13000
21101,11/14/2023,Dodge,Dakota,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,21500
21102,11/14/2023,Hyundai,Sonata,Overhead Camshaft,Manual,SUV,Pale White,13000
21103,11/14/2023,Ford,Taurus,Overhead Camshaft,Manual,SUV,Black,43500
21104,11/14/2023,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Pale White,22000
21105,11/14/2023,Porsche,Boxter,DoubleÂ Overhead Camshaft,Auto,SUV,Black,26000
21106,11/14/2023,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,42001
21107,11/14/2023,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,31500
21108,11/14/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Black,21100
21109,11/14/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,21000
21110,11/14/2023,Toyota,RAV4,Overhead Camshaft,Manual,Hatchback,Black,85000
21111,11/15/2023,Hyundai,Accent,Overhead Camshaft,Manual,Hatchback,Black,18701
21112,11/15/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,19001
21113,11/15/2023,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Sedan,Pale White,41001
21114,11/15/2023,Toyota,Corolla,Overhead Camshaft,Manual,Passenger,Pale White,22001
21115,11/15/2023,BMW,528i,Overhead Camshaft,Manual,SUV,Pale White,14001
21116,11/15/2023,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,25100
21117,11/15/2023,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Sedan,Pale White,25500
21118,11/15/2023,Toyota,Celica,Overhead Camshaft,Manual,SUV,Pale White,14001
21119,11/15/2023,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Sedan,Black,41700
21120,11/15/2023,Ford,Taurus,Overhead Camshaft,Manual,SUV,Pale White,22000
21121,11/15/2023,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31200
21122,11/15/2023,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,13000
21123,11/15/2023,Ford,Taurus,Overhead Camshaft,Manual,SUV,Black,69000
21124,11/15/2023,BMW,328i,Overhead Camshaft,Manual,Sedan,Pale White,21000
21125,11/15/2023,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,18500
21126,11/15/2023,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,21000
21127,11/15/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Pale White,22000
21128,11/15/2023,Dodge,Durango,Overhead Camshaft,Manual,SUV,Pale White,31000
21129,11/15/2023,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,45000
21130,11/15/2023,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Hatchback,Pale White,18000
21131,11/15/2023,Porsche,Carrera Coupe,Overhead Camshaft,Manual,SUV,Pale White,26001
21132,11/15/2023,BMW,323i,Overhead Camshaft,Manual,Hatchback,Pale White,21500
21133,11/15/2023,Mitsubishi,3000GT,Overhead Camshaft,Manual,Sedan,Pale White,24000
21134,11/15/2023,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,22000
21135,11/15/2023,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,42001
21136,11/16/2023,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,SUV,Black,41501
21137,11/16/2023,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,SUV,Black,23000
21138,11/16/2023,Oldsmobile,Aurora,Overhead Camshaft,Manual,Passenger,Pale White,34000
21139,11/16/2023,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,SUV,Black,42000
21140,11/16/2023,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Passenger,Black,28000
21141,11/16/2023,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,26000
21142,11/16/2023,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,69000
21143,11/16/2023,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,19000
21144,11/16/2023,Chevrolet,Cavalier,Overhead Camshaft,Manual,SUV,Pale White,14900
21145,11/16/2023,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Passenger,Pale White,22000
21146,11/17/2023,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,SUV,Pale White,31000
21147,11/17/2023,Volvo,S40,Overhead Camshaft,Manual,Sedan,Pale White,22001
21148,11/17/2023,Dodge,Durango,Overhead Camshaft,Manual,SUV,Pale White,31001
21149,11/17/2023,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,SUV,Black,42000
21150,11/17/2023,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Hatchback,Black,33001
21151,11/17/2023,Chevrolet,Lumina,Overhead Camshaft,Manual,Passenger,Black,42000
21152,11/17/2023,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,SUV,Black,18000
